filename,artist,genre,description,phash,width,height,genre_count,subset
Post_Impressionism/serge-sudeikin_saxon-figurines-1911.jpg,serge sudeikin,['Post Impressionism'],saxon-figurines-1911,c31f3cd3271e4985,1725,1382,1,train
Post_Impressionism/serge-sudeikin_view-from-the-bridge.jpg,serge sudeikin,['Post Impressionism'],view-from-the-bridge,90ee999f59690d85,1947,1382,1,train
Post_Impressionism/serge-sudeikin_winter-fantasy.jpg,serge sudeikin,['Post Impressionism'],winter-fantasy,8ca23f2f82db2b34,1949,1382,1,train
Post_Impressionism/sorin-ilfoveanu_fallow-ground-1981.jpg,sorin ilfoveanu,['Post Impressionism'],fallow-ground-1981,fa963d0268b5ce31,1670,1381,1,train
Post_Impressionism/sorin-ilfoveanu_peasant-1986.jpg,sorin ilfoveanu,['Post Impressionism'],peasant-1986,c9ce3f30ce4131cd,1382,1850,1,train
Post_Impressionism/spyros-papaloukas_abbey-dionysiou-1924.jpg,spyros papaloukas,['Post Impressionism'],abbey-dionysiou-1924,e65c2f684a6b1a65,1382,1580,1,train
Post_Impressionism/spyros-papaloukas_archontariki-lavra-mount-athos-1924.jpg,spyros papaloukas,['Post Impressionism'],archontariki-lavra-mount-athos-1924,85f97a06633d3c43,1596,1382,1,train
Post_Impressionism/spyros-papaloukas_arsenal-mount-athos-1935.jpg,spyros papaloukas,['Post Impressionism'],arsenal-mount-athos-1935,bfca246b32a13c36,1382,1527,1,train
Post_Impressionism/spyros-papaloukas_holy-mountain-1924.jpg,spyros papaloukas,['Post Impressionism'],holy-mountain-1924,d42147f1e23a795c,1598,1382,1,train
Post_Impressionism/spyros-papaloukas_houses.jpg,spyros papaloukas,['Post Impressionism'],houses,9330e87491453fbd,1382,1747,1,train
Post_Impressionism/spyros-papaloukas_monk-1924.jpg,spyros papaloukas,['Post Impressionism'],monk-1924,85d36a2c7a8f6c2c,1382,1386,1,train
Post_Impressionism/spyros-papaloukas_self-portrait-1916.jpg,spyros papaloukas,['Post Impressionism'],self-portrait-1916,b4b163b393ce0d8c,1381,1606,1,train
Post_Impressionism/spyros-papaloukas_self-portrait-detail-1.jpg,spyros papaloukas,['Post Impressionism'],self-portrait-detail-1,9a1a7b0de3696c19,1615,1382,1,train
Post_Impressionism/spyros-papaloukas_self-portrait-detail.jpg,spyros papaloukas,['Post Impressionism'],self-portrait-detail,b4713392331dcd99,2073,1382,1,train
Post_Impressionism/spyros-papaloukas_self-portrait-early.jpg,spyros papaloukas,['Post Impressionism'],self-portrait-early,b03c65333363339b,2105,1382,1,train
Post_Impressionism/spyros-papaloukas_self-portrait.jpg,spyros papaloukas,['Post Impressionism'],self-portrait,8a3af5b69bc083d8,1382,1811,1,train
Post_Impressionism/spyros-papaloukas_the-bell-tower.jpg,spyros papaloukas,['Post Impressionism'],the-bell-tower,f7e0a6863e42b147,1382,1832,1,train
Post_Impressionism/spyros-papaloukas_view.jpg,spyros papaloukas,['Post Impressionism'],view,db672639dc921b88,1521,1382,1,train
Post_Impressionism/spyros-papaloukas_young-man-with-hat-1925.jpg,spyros papaloukas,['Post Impressionism'],young-man-with-hat-1925,c08733992fe03fb2,1382,1396,1,train
Post_Impressionism/stanley-pinker_ons-land-1957.jpg,stanley pinker,['Post Impressionism'],ons-land-1957,87af2f15fab90910,2298,1382,1,train
Post_Impressionism/stanley-pinker_way-to-the-garden.jpg,stanley pinker,['Post Impressionism'],way-to-the-garden,b626e034dc1fe23c,1382,1951,1,train
Post_Impressionism/stefan-dimitrescu_balchik-beach-1926.jpg,stefan dimitrescu,['Post Impressionism'],balchik-beach-1926,8a89972f8c9cb89e,1659,1382,1,train
Post_Impressionism/stefan-dimitrescu_balchik-gulf-1930.jpg,stefan dimitrescu,['Post Impressionism'],balchik-gulf-1930,d3ed10391ec11e6d,1875,1382,1,train
Post_Impressionism/stefan-dimitrescu_houses-in-mangalia-1925.jpg,stefan dimitrescu,['Post Impressionism'],houses-in-mangalia-1925,eda562d95ac8071d,1708,1382,1,train
Post_Impressionism/stefan-dimitrescu_summer-landscape-1915.jpg,stefan dimitrescu,['Post Impressionism'],summer-landscape-1915,e066e4b439e9e4c6,1478,1382,1,train
Post_Impressionism/stefan-luchian_a-painter-1909.jpg,stefan luchian,['Post Impressionism'],a-painter-1909,ce1c71153ec21fcc,1382,1864,1,train
Post_Impressionism/stefan-luchian_alecu-the-literate-man.jpg,stefan luchian,['Post Impressionism'],alecu-the-literate-man,94d22b2556bbb1c9,1382,1596,1,train
Post_Impressionism/stefan-luchian_artist-s-studio.jpg,stefan luchian,['Post Impressionism'],artist-s-studio,c19caf63fc0ec066,1382,1783,1,train
Post_Impressionism/stefan-luchian_at-maize-share.jpg,stefan luchian,['Post Impressionism'],at-maize-share,fab1c58a854d077a,2030,1382,1,train
Post_Impressionism/stefan-luchian_carnations-1907.jpg,stefan luchian,['Post Impressionism'],carnations-1907,c813aa1ce73917ec,1985,1382,1,train
Post_Impressionism/stefan-luchian_immortelles.jpg,stefan luchian,['Post Impressionism'],immortelles,c542b91cef31e658,1964,1382,1,train
Post_Impressionism/stefan-luchian_interior-lorica-1913.jpg,stefan luchian,['Post Impressionism'],interior-lorica-1913,c5f866e7ccca9818,1750,1382,1,train
Post_Impressionism/stefan-luchian_kitchen.jpg,stefan luchian,['Post Impressionism'],kitchen,ecd218ec219dc53d,1946,1382,1,train
Post_Impressionism/stefan-luchian_lakeshore-grove-1898.jpg,stefan luchian,['Post Impressionism'],lakeshore-grove-1898,d2e3854d3ad7710c,1917,1382,1,train
Post_Impressionism/stefan-luchian_safta-the-flower-girl-1901.jpg,stefan luchian,['Post Impressionism'],safta-the-flower-girl-1901,cdb013cece6918e3,1382,1881,1,train
Post_Impressionism/suzanne-valadon_adam-and-eve-1909.jpg,suzanne valadon,['Post Impressionism'],adam-and-eve-1909,86a7713c2f293cb8,1382,1751,1,train
Post_Impressionism/suzanne-valadon_after-the-bath-1908.jpg,suzanne valadon,['Post Impressionism'],after-the-bath-1908,fa6ca531c0e643cd,1781,1382,1,train
Post_Impressionism/suzanne-valadon_bouquet-and-a-cat-1919.jpg,suzanne valadon,['Post Impressionism'],bouquet-and-a-cat-1919,fcab84d86e84a395,1382,2622,1,train
Post_Impressionism/suzanne-valadon_casting-the-net-1914.jpg,suzanne valadon,['Post Impressionism'],casting-the-net-1914,c49a195f3cc23e93,2055,1382,1,train
Post_Impressionism/suzanne-valadon_farm-montcorin-1918.jpg,suzanne valadon,['Post Impressionism'],farm-montcorin-1918,807bb8b0f297e6c1,1693,1382,1,train
Post_Impressionism/suzanne-valadon_female-nude-washing-herself.jpg,suzanne valadon,['Post Impressionism'],female-nude-washing-herself,b636c9993666e419,1382,1838,1,train
Post_Impressionism/suzanne-valadon_femme-a-la-toilette-1913.jpg,suzanne valadon,['Post Impressionism'],femme-a-la-toilette-1913,cc43372e6330ea73,1382,1716,1,train
Post_Impressionism/suzanne-valadon_flower-vase-on-a-round-table-1920.jpg,suzanne valadon,['Post Impressionism'],flower-vase-on-a-round-table-1920,b4d0a62b59c1b96b,1382,1910,1,train
Post_Impressionism/suzanne-valadon_louison-and-raminou-1920.jpg,suzanne valadon,['Post Impressionism'],louison-and-raminou-1920,91374b686e96b48d,1382,2145,1,train
Post_Impressionism/suzanne-valadon_maurice-utrillo-playing-with-a-sling-shot-1895.jpg,suzanne valadon,['Post Impressionism'],maurice-utrillo-playing-with-a-sling-shot-1895,e76c84b3da989398,1596,1382,1,train
Post_Impressionism/suzanne-valadon_mother-and-daughter-after-the-bath-ii-1908.jpg,suzanne valadon,['Post Impressionism'],mother-and-daughter-after-the-bath-ii-1908,fc2c8dc3d3b3181c,1382,1622,1,train
Post_Impressionism/suzanne-valadon_my-utrillo-at-the-age-of-nine-1892.jpg,suzanne valadon,['Post Impressionism'],my-utrillo-at-the-age-of-nine-1892,a3ded061ce133ed0,1832,1382,1,train
Post_Impressionism/suzanne-valadon_nude-at-the-mirror-1909.jpg,suzanne valadon,['Post Impressionism'],nude-at-the-mirror-1909,df2e311b2dd0c88d,1382,1808,1,train
Post_Impressionism/suzanne-valadon_nude-getting-into-the-bath-beside-the-seated-grandmother-1908.jpg,suzanne valadon,['Post Impressionism'],nude-getting-into-the-bath-beside-the-seated-grandmother-1908,9bb4e15a8541f467,1561,1382,1,train
Post_Impressionism/suzanne-valadon_nude-on-the-sofa-1920.jpg,suzanne valadon,['Post Impressionism'],nude-on-the-sofa-1920,d3ba28c88ca4c7e7,2169,1382,1,train
Post_Impressionism/suzanne-valadon_nude-reclining-on-a-sofa-1928.jpg,suzanne valadon,['Post Impressionism'],nude-reclining-on-a-sofa-1928,9aed6b918486599d,1908,1382,1,train
Post_Impressionism/suzanne-valadon_nude-woman-with-drapery-1919.jpg,suzanne valadon,['Post Impressionism'],nude-woman-with-drapery-1919,87b446e638ee274a,1382,1659,1,train
Post_Impressionism/suzanne-valadon_portrait-of-a-woman-1917.jpg,suzanne valadon,['Post Impressionism'],portrait-of-a-woman-1917,d22f31d6538f28c6,1382,1762,1,train
Post_Impressionism/suzanne-valadon_portrait-of-erik-satie.jpg,suzanne valadon,['Post Impressionism'],portrait-of-erik-satie,efa93010d3c78e8b,1382,2516,1,train
Post_Impressionism/suzanne-valadon_portrait-of-monsieur-mori-1922.jpg,suzanne valadon,['Post Impressionism'],portrait-of-monsieur-mori-1922,f9dc88f4bf0a10b4,1382,1854,1,train
Post_Impressionism/suzanne-valadon_raminou-and-pitcher-with-carnations-1932.jpg,suzanne valadon,['Post Impressionism'],raminou-and-pitcher-with-carnations-1932,bd554af8a5941a6a,1692,1382,1,train
Post_Impressionism/suzanne-valadon_raminou-sitting-on-a-cloth-1920.jpg,suzanne valadon,['Post Impressionism'],raminou-sitting-on-a-cloth-1920,c8ae3789edd02599,1382,1839,1,train
Post_Impressionism/suzanne-valadon_reclining-nude-1928.jpg,suzanne valadon,['Post Impressionism'],reclining-nude-1928,8eb36f38a8a2f189,1868,1382,1,train
Post_Impressionism/suzanne-valadon_roses-in-a-vase-1914.jpg,suzanne valadon,['Post Impressionism'],roses-in-a-vase-1914,a3b21a9b1e43e5e1,1382,2027,1,train
Post_Impressionism/suzanne-valadon_self-portrait-1918.jpg,suzanne valadon,['Post Impressionism'],self-portrait-1918,9a79e2ad71928e31,1382,2234,1,train
Post_Impressionism/suzanne-valadon_self-portrait-1927.jpg,suzanne valadon,['Post Impressionism'],self-portrait-1927,c4e43b3397e16256,1382,1710,1,train
Post_Impressionism/suzanne-valadon_self-portrait-1938.jpg,suzanne valadon,['Post Impressionism'],self-portrait-1938,a63f7b3092f27881,1382,2024,1,train
Post_Impressionism/suzanne-valadon_study-of-a-cat-1918.jpg,suzanne valadon,['Post Impressionism'],study-of-a-cat-1918,fffe202079c74078,1382,1970,1,train
Post_Impressionism/suzanne-valadon_the-bath-1908.jpg,suzanne valadon,['Post Impressionism'],the-bath-1908,eacbc665399cc88c,1382,1649,1,train
Post_Impressionism/suzanne-valadon_the-cast-off-doll-1921.jpg,suzanne valadon,['Post Impressionism'],the-cast-off-doll-1921,9e3b73670cc40f98,1382,1963,1,train
Post_Impressionism/suzanne-valadon_the-two-bathers-1923.jpg,suzanne valadon,['Post Impressionism'],the-two-bathers-1923,9fe679920a63e0cc,1382,1797,1,train
Post_Impressionism/suzanne-valadon_two-cats-1918.jpg,suzanne valadon,['Post Impressionism'],two-cats-1918,faa6e48d1276c1c9,1822,1382,1,train
Post_Impressionism/suzanne-valadon_utrillo-nude-sitting-on-a-couch-1895.jpg,suzanne valadon,['Post Impressionism'],utrillo-nude-sitting-on-a-couch-1895,cb8badd8e14e94a4,1382,1384,1,train
Post_Impressionism/suzanne-valadon_view-from-my-window-in-genets-brittany-1922.jpg,suzanne valadon,['Post Impressionism'],view-from-my-window-in-genets-brittany-1922,81dec89836363b9e,1382,1835,1,train
Post_Impressionism/suzanne-valadon_woman-looking-at-herself-in-the-mirror-1920.jpg,suzanne valadon,['Post Impressionism'],woman-looking-at-herself-in-the-mirror-1920,83f0be8787dad8c0,1382,1996,1,train
Post_Impressionism/suzanne-valadon_woman-preparing-for-a-bath-1895.jpg,suzanne valadon,['Post Impressionism'],woman-preparing-for-a-bath-1895,b9b13139ca17c8ce,1382,1494,1,train
Post_Impressionism/suzanne-valadon_woman-with-a-double-bass-1908.jpg,suzanne valadon,['Post Impressionism'],woman-with-a-double-bass-1908,c786b81d616b4f29,1382,1897,1,train
Post_Impressionism/suzanne-valadon_women-in-white-stockings-1924.jpg,suzanne valadon,['Post Impressionism'],women-in-white-stockings-1924,d0133c7cc908ef67,1381,1676,1,train
Post_Impressionism/tarsila-do-amaral_blue-hat-1922.jpg,tarsila do amaral,['Post Impressionism'],blue-hat-1922,d8b960a6c6e6e159,1382,1908,1,train
Post_Impressionism/tarsila-do-amaral_portrait-of-mario-de-andrade.jpg,tarsila do amaral,['Post Impressionism'],portrait-of-mario-de-andrade,ed841c79a93632f1,1382,1650,1,train
Post_Impressionism/tarsila-do-amaral_portrait-of-oswald-de-andrade-1922.jpg,tarsila do amaral,['Post Impressionism'],portrait-of-oswald-de-andrade-1922,eda42679c38693c9,1382,1664,1,train
Post_Impressionism/theo-van-doesburg_dunes-and-sea.jpg,theo van doesburg,['Post Impressionism'],dunes-and-sea,8ef36e8651e03987,1527,1382,1,train
Post_Impressionism/theo-van-doesburg_landscape-with-hay-cart-church-towers-and-windmill-1901.jpg,theo van doesburg,['Post Impressionism'],landscape-with-hay-cart-church-towers-and-windmill-1901,d5d4603fb1c01fb8,1895,1382,1,train
Post_Impressionism/theo-van-doesburg_portrait-of-christian-leibbrandt-1906.jpg,theo van doesburg,['Post Impressionism'],portrait-of-christian-leibbrandt-1906,9d896766ce9c9099,1382,1639,1,train
Post_Impressionism/theo-van-doesburg_self-portrait-1913.jpg,theo van doesburg,['Post Impressionism'],self-portrait-1913,adf912e03087f39a,1382,1824,1,train
Post_Impressionism/theo-van-doesburg_still-life-1906.jpg,theo van doesburg,['Post Impressionism'],still-life-1906,ea67f01607d43dc1,1658,1382,1,train
Post_Impressionism/theo-van-doesburg_two-dogs-1899.jpg,theo van doesburg,['Post Impressionism'],two-dogs-1899,b3bccdc94b362498,2393,1382,1,train
Post_Impressionism/theo-van-rysselberghe_andre-gide-at-jersey-1907.jpg,theo van rysselberghe,['Post Impressionism'],andre-gide-at-jersey-1907,f9ad40c29f1d43e2,1382,1603,1,train
Post_Impressionism/theo-van-rysselberghe_aquarium-1909.jpg,theo van rysselberghe,['Post Impressionism'],aquarium-1909,d3f7a9a8e4e01e48,1382,1695,1,train
Post_Impressionism/theo-van-rysselberghe_bathers-under-the-pines-by-the-sea-1926.jpg,theo van rysselberghe,['Post Impressionism'],bathers-under-the-pines-by-the-sea-1926,f8890772fbe8b884,1382,1793,1,train
Post_Impressionism/theo-van-rysselberghe_cherries.jpg,theo van rysselberghe,['Post Impressionism'],cherries,a909e2f249a5a71f,1930,1382,1,train
Post_Impressionism/theo-van-rysselberghe_dahlias-to-mme-madeleine-e-r-bonnet-1912.jpg,theo van rysselberghe,['Post Impressionism'],dahlias-to-mme-madeleine-e-r-bonnet-1912,b6a8df82707d941c,1382,1649,1,train
Post_Impressionism/theo-van-rysselberghe_elizabeth-van-rysselberghe-in-a-cane-chair-1916.jpg,theo van rysselberghe,['Post Impressionism'],elizabeth-van-rysselberghe-in-a-cane-chair-1916,892b63d6d49f3483,1401,1382,1,train
Post_Impressionism/theo-van-rysselberghe_emile-verhaeren-writing-1915.jpg,theo van rysselberghe,['Post Impressionism'],emile-verhaeren-writing-1915,d830d663b8cfb988,1673,1382,1,train
Post_Impressionism/theo-van-rysselberghe_etude-pour-la-promenade.jpg,theo van rysselberghe,['Post Impressionism'],etude-pour-la-promenade,e4ec3624ca32d9b3,1382,2318,1,train
Post_Impressionism/theo-van-rysselberghe_funds-of-st-clair-1921.jpg,theo van rysselberghe,['Post Impressionism'],funds-of-st-clair-1921,e963c89de1b1da44,1636,1382,1,train
Post_Impressionism/theo-van-rysselberghe_garden-with-villa-and-fountain-1924.jpg,theo van rysselberghe,['Post Impressionism'],garden-with-villa-and-fountain-1924,d19044f58e6d9cb9,1700,1382,1,train
Post_Impressionism/theo-van-rysselberghe_madame-theo-van-rysselberghe-1907.jpg,theo van rysselberghe,['Post Impressionism'],madame-theo-van-rysselberghe-1907,c26f78b0175aec25,1382,1641,1,train
Post_Impressionism/theo-van-rysselberghe_madame-van-rysselberghe-in-a-chedkered-bow-tie-1918.jpg,theo van rysselberghe,['Post Impressionism'],madame-van-rysselberghe-in-a-chedkered-bow-tie-1918,9933268d6c66396e,1382,1665,1,train
Post_Impressionism/theo-van-rysselberghe_mademoiselle-nele-van-de-velde-1903.jpg,theo van rysselberghe,['Post Impressionism'],mademoiselle-nele-van-de-velde-1903,f63e1cc3c3d1c198,1382,1891,1,train
Post_Impressionism/theo-van-rysselberghe_maria-van-rysselberghe-in-jersey-1907.jpg,theo van rysselberghe,['Post Impressionism'],maria-van-rysselberghe-in-jersey-1907,917b6de44aa39343,1382,1677,1,train
Post_Impressionism/theo-van-rysselberghe_maria-van-rysselberghe-with-crossed-arms-1913.jpg,theo van rysselberghe,['Post Impressionism'],maria-van-rysselberghe-with-crossed-arms-1913,9be0449f2665f25a,1382,1753,1,train
Post_Impressionism/theo-van-rysselberghe_noon-landscape.jpg,theo van rysselberghe,['Post Impressionism'],noon-landscape,cb453438be69a2e5,1390,1382,1,train
Post_Impressionism/theo-van-rysselberghe_pines-of-rayol-1912.jpg,theo van rysselberghe,['Post Impressionism'],pines-of-rayol-1912,ed1e2b49b4237ac1,1715,1382,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-andre-gide-1908.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-andre-gide-1908,8cd963264e691eda,1382,1880,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-elizabeth-van-rysselberghe-seated-with-her-hands-on-the-table-1915.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-elizabeth-van-rysselberghe-seated-with-her-hands-on-the-table-1915,8e7a788798a43b93,1382,1711,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-else-lampe-von-quita-1911.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-else-lampe-von-quita-1911,e5bc123379899d4a,1382,2125,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1919.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-madame-monnon-1919,cdac3362533265b6,1382,1655,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-maria-van-rysselberghe-1919.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-maria-van-rysselberghe-1919,abf0508fbe5ca1c4,1382,1904,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-maria-van-rysselberghe-1926.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-maria-van-rysselberghe-1926,bb3ded61c4a0a195,1382,1615,1,train
Post_Impressionism/theo-van-rysselberghe_portrait-of-maria-van-rysselberghe.jpg,theo van rysselberghe,['Post Impressionism'],portrait-of-maria-van-rysselberghe,d1366b2e2ee1641b,1382,1416,1,train
Post_Impressionism/theo-van-rysselberghe_rainbow-over-veere-1906.jpg,theo van rysselberghe,['Post Impressionism'],rainbow-over-veere-1906,94e3833cc5033fd5,1677,1382,1,train
Post_Impressionism/theo-van-rysselberghe_renee-druet-with-violin-1910.jpg,theo van rysselberghe,['Post Impressionism'],renee-druet-with-violin-1910,fab0d035c7c3c4c3,1382,1382,1,train
Post_Impressionism/theo-van-rysselberghe_rocks-at-antheor-1906.jpg,theo van rysselberghe,['Post Impressionism'],rocks-at-antheor-1906,dcf37234a3d89292,1810,1382,1,train
Post_Impressionism/theo-van-rysselberghe_roger-martin-du-gard-1926.jpg,theo van rysselberghe,['Post Impressionism'],roger-martin-du-gard-1926,dfa7e681406f7848,1382,2220,1,train
Post_Impressionism/theo-van-rysselberghe_self-portrait-in-a-green-waistcoat-1924.jpg,theo van rysselberghe,['Post Impressionism'],self-portrait-in-a-green-waistcoat-1924,beb5941e2b78e811,1382,2092,1,train
Post_Impressionism/theo-van-rysselberghe_still-life-with-plums-1926.jpg,theo van rysselberghe,['Post Impressionism'],still-life-with-plums-1926,af42903ce2ad9e69,1765,1382,1,train
Post_Impressionism/theo-van-rysselberghe_the-almond-flowers-1918.jpg,theo van rysselberghe,['Post Impressionism'],the-almond-flowers-1918,d5852a3a455554fb,2058,1382,1,train
Post_Impressionism/theo-van-rysselberghe_the-balustrade.jpg,theo van rysselberghe,['Post Impressionism'],the-balustrade,844dda8d883a3df3,2054,1382,1,train
Post_Impressionism/theo-van-rysselberghe_the-bather.jpg,theo van rysselberghe,['Post Impressionism'],the-bather,96da482d87e6c6b2,1382,1895,1,train
Post_Impressionism/theo-van-rysselberghe_the-bay-of-st-clair-1923.jpg,theo van rysselberghe,['Post Impressionism'],the-bay-of-st-clair-1923,ceb44ad4a36e5538,1723,1382,1,train
Post_Impressionism/theo-van-rysselberghe_the-fountain-parc-sans-souci-at-potsdam-1902.jpg,theo van rysselberghe,['Post Impressionism'],the-fountain-parc-sans-souci-at-potsdam-1902,d872763419babb88,1862,1382,1,train
Post_Impressionism/theo-van-rysselberghe_the-garden-of-felicien-rops-at-essone-1910.jpg,theo van rysselberghe,['Post Impressionism'],the-garden-of-felicien-rops-at-essone-1910,94d4188b473edda3,2086,1382,1,train
Post_Impressionism/theo-van-rysselberghe_the-gardens-of-generalife-in-grenada-1913.jpg,theo van rysselberghe,['Post Impressionism'],the-gardens-of-generalife-in-grenada-1913,8f1f639e1c4096ea,1382,1937,1,train
Post_Impressionism/theo-van-rysselberghe_the-rocks-1908.jpg,theo van rysselberghe,['Post Impressionism'],the-rocks-1908,f90594d246ad1d5d,1651,1382,1,train
Post_Impressionism/theo-van-rysselberghe_thomas-braun-s-three-daughters-1904.jpg,theo van rysselberghe,['Post Impressionism'],thomas-braun-s-three-daughters-1904,972f38b0559fc813,1589,1382,1,train
Post_Impressionism/theo-van-rysselberghe_vase-of-flowers-1907.jpg,theo van rysselberghe,['Post Impressionism'],vase-of-flowers-1907,cda5384e6e30f2e1,1583,1382,1,train
Post_Impressionism/theo-van-rysselberghe_vase-of-flowers-1923.jpg,theo van rysselberghe,['Post Impressionism'],vase-of-flowers-1923,dbac25e6b29324e1,1685,1382,1,train
Post_Impressionism/theo-van-rysselberghe_vase-of-flowers.jpg,theo van rysselberghe,['Post Impressionism'],vase-of-flowers,c5951c3d6270b8db,1382,1704,1,train
Post_Impressionism/theo-van-rysselberghe_white-peonies-1913.jpg,theo van rysselberghe,['Post Impressionism'],white-peonies-1913,fc9a9bb82985428f,1382,1604,1,train
Post_Impressionism/theo-van-rysselberghe_woman-at-a-mirror-1907.jpg,theo van rysselberghe,['Post Impressionism'],woman-at-a-mirror-1907,95673acd863a92e1,1604,1382,1,train
Post_Impressionism/theo-van-rysselberghe_woman-with-violin-portrait-of-rene-druet-1910.jpg,theo van rysselberghe,['Post Impressionism'],woman-with-violin-portrait-of-rene-druet-1910,abcc54383171e3c7,1382,1898,1,train
Post_Impressionism/theo-van-rysselberghe_yellow-bouquet-1917.jpg,theo van rysselberghe,['Post Impressionism'],yellow-bouquet-1917,d6ce3131d6f42c0e,1704,1382,1,train
Post_Impressionism/theo-van-rysselberghe_young-girl-with-a-vase-of-flowers.jpg,theo van rysselberghe,['Post Impressionism'],young-girl-with-a-vase-of-flowers,9ff76028849253e7,1382,1790,1,train
Post_Impressionism/theodor-pallady_poppy-flowers.jpg,theodor pallady,['Post Impressionism'],poppy-flowers,936a6a91a76ed981,1382,1805,1,train
Post_Impressionism/theodor-pallady_red-flowers.jpg,theodor pallady,['Post Impressionism'],red-flowers,ab00de23697f688e,1382,1683,1,train
Post_Impressionism/theodor-pallady_self-portrait.jpg,theodor pallady,['Post Impressionism'],self-portrait,d95e32a47d683166,1382,1665,1,train
Post_Impressionism/theodor-pallady_woman-in-black.jpg,theodor pallady,['Post Impressionism'],woman-in-black,e0b04f7f0fc7e00c,1707,1382,1,train
Post_Impressionism/theodor-pallady_yellow-flowers.jpg,theodor pallady,['Post Impressionism'],yellow-flowers,8d9f1784033f8e66,1382,1625,1,train
Post_Impressionism/theophrastos-triantafyllidis_boats-in-calm-water.jpg,theophrastos triantafyllidis,['Post Impressionism'],boats-in-calm-water,b743c83cc3d03ccb,2186,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_cypresses.jpg,theophrastos triantafyllidis,['Post Impressionism'],cypresses,f131929bc14bb1d6,1382,2280,1,train
Post_Impressionism/theophrastos-triantafyllidis_figure-with-hat.jpg,theophrastos triantafyllidis,['Post Impressionism'],figure-with-hat,be35d043c0c96dc7,1382,1779,1,train
Post_Impressionism/theophrastos-triantafyllidis_friends.jpg,theophrastos triantafyllidis,['Post Impressionism'],friends,bfc8d894c7c21cf0,1382,1979,1,train
Post_Impressionism/theophrastos-triantafyllidis_houses.jpg,theophrastos triantafyllidis,['Post Impressionism'],houses,d66a2cace592b22e,1898,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_masks.jpg,theophrastos triantafyllidis,['Post Impressionism'],masks,afedc4c8e03d2741,2042,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_nannies-in-the-park.jpg,theophrastos triantafyllidis,['Post Impressionism'],nannies-in-the-park,d0613e749f2fe019,1813,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_on-stage-open-air-performance.jpg,theophrastos triantafyllidis,['Post Impressionism'],on-stage-open-air-performance,c3ec3c27819ace99,1749,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_santorini.jpg,theophrastos triantafyllidis,['Post Impressionism'],santorini,8090c76aea75b35b,1382,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_still-life.jpg,theophrastos triantafyllidis,['Post Impressionism'],still-life,81809176af79fe4c,1382,1382,1,train
Post_Impressionism/theophrastos-triantafyllidis_woman-in-white.jpg,theophrastos triantafyllidis,['Post Impressionism'],woman-in-white,c668a9970f8dce98,1982,1382,1,train
Post_Impressionism/tivadar-kosztka-csontvary_baalbek-1906.jpg,tivadar kosztka csontvary,['Post Impressionism'],baalbek-1906,81bebc486a277ec1,2532,1382,1,train
Post_Impressionism/tivadar-kosztka-csontvary_bird-of-prey-1893.jpg,tivadar kosztka csontvary,['Post Impressionism'],bird-of-prey-1893,b8b8c3464fbe9c30,1382,1808,1,train
Post_Impressionism/tivadar-kosztka-csontvary_blossoming-almonds-landscape-in-italy-1902.jpg,tivadar kosztka csontvary,['Post Impressionism'],blossoming-almonds-landscape-in-italy-1902,d2dcc4aba9226ccd,1622,1382,1,train
Post_Impressionism/tivadar-kosztka-csontvary_castellamare-di-stabia-1902.jpg,tivadar kosztka csontvary,['Post Impressionism'],castellamare-di-stabia-1902,a8c57afc1d320dd1,1624,1382,1,train
Post_Impressionism/tivadar-kosztka-csontvary_deer-1893.jpg,tivadar kosztka csontvary,['Post Impressionism'],deer-1893,fa81157a8a47ef11,1628,1382,1,train
Post_Impressionism/tivadar-kosztka-csontvary_old-woman-peeliing-apple-1894.jpg,tivadar kosztka csontvary,['Post Impressionism'],old-woman-peeliing-apple-1894,de493819a57bc664,1382,4247,1,train
Post_Impressionism/tivadar-kosztka-csontvary_pompeji-have-house-of-the-chirurgus-with-the-vesuv-1898.jpg,tivadar kosztka csontvary,['Post Impressionism'],pompeji-have-house-of-the-chirurgus-with-the-vesuv-1898,9109dcda1ac7236f,1586,1382,1,train
Post_Impressionism/tivadar-kosztka-csontvary_riders-on-the-seashore-1909.jpg,tivadar kosztka csontvary,['Post Impressionism'],riders-on-the-seashore-1909,8ac2d2742dddc993,3255,1382,1,train
